file,MAE,error
004984.pth,,'Ground truth not found'
004985.pth,,'Ground truth not found'
004986.pth,,'Ground truth not found'
004987.pth,,'Ground truth not found'
004988.pth,,'Ground truth not found'
004989.pth,,'Ground truth not found'
004990.pth,,'Ground truth not found'
004991.pth,,'Ground truth not found'
004992.pth,978573.1875,
004993.pth,978548.8125,
004994.pth,978569.3125,
004995.pth,978527.5,
004996.pth,978572.3125,
004997.pth,978556.8125,
004998.pth,978505.125,
004999.pth,978535.8125,
005000.pth,978594.0,
005001.pth,978588.375,
005002.pth,978570.6875,
005003.pth,978580.3125,
005004.pth,978605.8125,
005005.pth,978636.625,
005006.pth,978626.6875,
005007.pth,978631.0,
005008.pth,978576.8125,
005009.pth,978539.1875,
005010.pth,978511.1875,
005011.pth,978692.1875,
005012.pth,978644.125,
005013.pth,978667.1875,
005014.pth,978677.5,
005015.pth,978692.1875,
005016.pth,978677.1875,
005017.pth,978681.1875,
005018.pth,978684.375,
005019.pth,978675.3125,
005020.pth,978792.3125,
005021.pth,978771.1875,
005022.pth,978757.875,
005023.pth,978743.375,
005024.pth,978735.8125,
005025.pth,978772.625,
005026.pth,978777.6875,
005027.pth,978795.625,
005028.pth,978787.375,
005029.pth,978778.8125,
005030.pth,978960.8125,
005031.pth,978921.625,
005032.pth,978913.1875,
005033.pth,978909.0,
005034.pth,978876.625,
005035.pth,978856.1875,
005036.pth,978820.8125,
005037.pth,978827.375,
005038.pth,978852.5,
005039.pth,978879.3125,
005040.pth,978909.6875,
005041.pth,,'Ground truth not found'
005042.pth,,'Ground truth not found'
005043.pth,,'Ground truth not found'
005044.pth,,'Ground truth not found'
005045.pth,,'Ground truth not found'
005046.pth,,'Ground truth not found'
005047.pth,,'Ground truth not found'
005048.pth,,'Ground truth not found'
005049.pth,,'Ground truth not found'
005050.pth,,'Ground truth not found'
005051.pth,,'Ground truth not found'
005052.pth,,'Ground truth not found'
005053.pth,,'Ground truth not found'
005054.pth,,'Ground truth not found'
005055.pth,,'Ground truth not found'
005056.pth,978736.8125,
005057.pth,978694.625,
005058.pth,978715.3125,
005059.pth,978717.0,
005060.pth,978790.625,
005061.pth,978805.375,
005062.pth,978745.875,
005063.pth,978723.625,
005064.pth,978722.0,
005065.pth,978730.375,
005066.pth,978726.0,
005067.pth,978808.375,
005068.pth,978770.6875,
005069.pth,978767.5,
005070.pth,978756.6875,
005071.pth,978750.875,
005072.pth,978749.0,
005073.pth,978765.125,
005074.pth,978811.625,
005075.pth,978883.0,
005076.pth,978834.3125,
005077.pth,978798.6875,
005078.pth,978789.625,
005079.pth,978792.375,
005080.pth,978792.625,
005081.pth,978798.5,
005082.pth,978807.625,
005083.pth,978827.5,
005084.pth,978915.8125,
005085.pth,978875.625,
005086.pth,978851.875,
005087.pth,978840.875,
005088.pth,978837.625,
005089.pth,978839.3125,
005090.pth,978837.8125,
005091.pth,978839.6875,
005092.pth,978858.375,
005093.pth,978894.875,
005094.pth,978967.0,
005095.pth,978936.5,
005096.pth,978905.1875,
005097.pth,978889.375,
005098.pth,978885.5,
005099.pth,978883.625,
005100.pth,978883.125,
005101.pth,978887.0,
005102.pth,978898.8125,
005103.pth,978920.875,
005104.pth,978957.375,
005105.pth,,'Ground truth not found'
005106.pth,,'Ground truth not found'
005107.pth,,'Ground truth not found'
005108.pth,,'Ground truth not found'
005109.pth,,'Ground truth not found'
005110.pth,,'Ground truth not found'
005111.pth,,'Ground truth not found'
005112.pth,,'Ground truth not found'
005113.pth,,'Ground truth not found'
005114.pth,,'Ground truth not found'
005115.pth,,'Ground truth not found'
005116.pth,,'Ground truth not found'
005117.pth,,'Ground truth not found'
005118.pth,,'Ground truth not found'
005119.pth,,'Ground truth not found'
005120.pth,978521.0,
005121.pth,978503.8125,
005122.pth,978511.125,
005123.pth,978512.0,
005124.pth,978576.0,
005125.pth,978541.125,
005126.pth,978474.0,
005127.pth,978474.8125,
005128.pth,978468.8125,
005129.pth,978476.375,
005130.pth,978479.375,
005131.pth,978463.0,
005132.pth,978432.5,
005133.pth,978427.625,
005134.pth,978419.1875,
005135.pth,978430.125,
005136.pth,978453.375,
005137.pth,978455.5,
005138.pth,978455.375,
005139.pth,978692.625,
005140.pth,978628.6875,
005141.pth,978622.8125,
005142.pth,978601.5,
005143.pth,978575.1875,
005144.pth,978555.375,
005145.pth,978555.8125,
005146.pth,978573.6875,
005147.pth,978612.375,
005148.pth,978851.1875,
005149.pth,978821.1875,
005150.pth,978800.625,
005151.pth,978790.8125,
005152.pth,978792.0,
005153.pth,978804.375,
005154.pth,978823.375,
005155.pth,978843.375,
005156.pth,978846.6875,
005157.pth,978846.875,
005158.pth,979025.8125,
005159.pth,978998.1875,
005160.pth,978992.6875,
005161.pth,978986.375,
005162.pth,978980.3125,
005163.pth,978971.5,
005164.pth,978966.5,
005165.pth,978967.6875,
005166.pth,978974.125,
005167.pth,978991.3125,
005168.pth,979014.0,
005169.pth,,'Ground truth not found'
005170.pth,,'Ground truth not found'
005171.pth,,'Ground truth not found'
005172.pth,,'Ground truth not found'
005173.pth,,'Ground truth not found'
005174.pth,,'Ground truth not found'
005175.pth,,'Ground truth not found'
005176.pth,,'Ground truth not found'
005177.pth,,'Ground truth not found'
005178.pth,,'Ground truth not found'
005179.pth,,'Ground truth not found'
005180.pth,,'Ground truth not found'
005181.pth,,'Ground truth not found'
005182.pth,,'Ground truth not found'
005183.pth,,'Ground truth not found'
005184.pth,978600.875,
005185.pth,978584.375,
005186.pth,978567.875,
005187.pth,978556.8125,
005188.pth,978649.6875,
005189.pth,978635.8125,
005190.pth,978551.8125,
005191.pth,978567.625,
005192.pth,978582.6875,
005193.pth,978602.0,
005194.pth,978594.875,
005195.pth,978623.3125,
005196.pth,978637.625,
005197.pth,978639.0,
005198.pth,978615.8125,
005199.pth,978604.375,
005200.pth,978590.875,
005201.pth,978572.3125,
005202.pth,978579.5,
005203.pth,978704.8125,
005204.pth,978619.875,
005205.pth,978618.375,
005206.pth,978629.5,
005207.pth,978631.875,
005208.pth,978640.0,
005209.pth,978664.375,
005210.pth,978685.1875,
005211.pth,978687.625,
005212.pth,978772.0,
005213.pth,978751.6875,
005214.pth,978737.875,
005215.pth,978712.0,
005216.pth,978684.3125,
005217.pth,978671.8125,
005218.pth,978674.8125,
005219.pth,978685.0,
005220.pth,978693.0,
005221.pth,978715.625,
005222.pth,978882.125,
005223.pth,978812.125,
005224.pth,978779.1875,
005225.pth,978757.625,
005226.pth,978728.625,
005227.pth,978719.8125,
005228.pth,978729.0,
005229.pth,978750.1875,
005230.pth,978786.0,
005231.pth,978814.0,
005232.pth,978840.375,
005233.pth,,'Ground truth not found'
005234.pth,,'Ground truth not found'
005235.pth,,'Ground truth not found'
005236.pth,,'Ground truth not found'
005237.pth,,'Ground truth not found'
005238.pth,,'Ground truth not found'
005239.pth,,'Ground truth not found'
005240.pth,,'Ground truth not found'
005241.pth,,'Ground truth not found'
005242.pth,,'Ground truth not found'
005243.pth,,'Ground truth not found'
005244.pth,,'Ground truth not found'
005245.pth,,'Ground truth not found'
005246.pth,,'Ground truth not found'
005247.pth,,'Ground truth not found'
005248.pth,978542.0,
005249.pth,978527.625,
005250.pth,978529.875,
005251.pth,978518.625,
005252.pth,978594.1875,
005253.pth,978577.3125,
005254.pth,978505.625,
005255.pth,978524.375,
005256.pth,978541.375,
005257.pth,978542.875,
005258.pth,978541.0,
005259.pth,978566.1875,
005260.pth,978579.375,
005261.pth,978584.375,
005262.pth,978574.8125,
005263.pth,978573.0,
005264.pth,978558.375,
005265.pth,978530.625,
005266.pth,978526.3125,
005267.pth,978716.8125,
005268.pth,978647.6875,
005269.pth,978640.1875,
005270.pth,978637.875,
005271.pth,978635.875,
005272.pth,978628.625,
005273.pth,978629.6875,
005274.pth,978640.875,
005275.pth,978642.875,
005276.pth,978762.1875,
005277.pth,978745.8125,
005278.pth,978732.875,
005279.pth,978711.625,
005280.pth,978712.375,
005281.pth,978728.1875,
005282.pth,978746.375,
005283.pth,978752.375,
005284.pth,978768.8125,
005285.pth,978785.625,
005286.pth,978950.125,
005287.pth,978902.125,
005288.pth,978876.8125,
005289.pth,978854.5,
005290.pth,978840.625,
005291.pth,978815.3125,
005292.pth,978801.5,
005293.pth,978806.3125,
005294.pth,978832.1875,
005295.pth,978855.0,
005296.pth,978871.375,
005297.pth,,'Ground truth not found'
005298.pth,,'Ground truth not found'
005299.pth,,'Ground truth not found'
005300.pth,,'Ground truth not found'
005301.pth,,'Ground truth not found'
005302.pth,,'Ground truth not found'
005303.pth,,'Ground truth not found'
005304.pth,,'Ground truth not found'
005305.pth,,'Ground truth not found'
005306.pth,,'Ground truth not found'
005307.pth,,'Ground truth not found'
005308.pth,,'Ground truth not found'
005309.pth,,'Ground truth not found'
005310.pth,,'Ground truth not found'
005311.pth,,'Ground truth not found'
005312.pth,978521.625,
005313.pth,978500.625,
005314.pth,978501.8125,
005315.pth,978511.3125,
005316.pth,978590.8125,
005317.pth,978563.625,
005318.pth,978490.0,
005319.pth,978502.3125,
005320.pth,978501.1875,
005321.pth,978483.375,
005322.pth,978501.375,
005323.pth,978495.0,
005324.pth,978503.0,
005325.pth,978524.0,
005326.pth,978516.5,
005327.pth,978532.3125,
005328.pth,978512.6875,
005329.pth,978482.1875,
005330.pth,978481.8125,
005331.pth,978708.125,
005332.pth,978653.625,
005333.pth,978655.6875,
005334.pth,978668.375,
005335.pth,978680.625,
005336.pth,978671.375,
005337.pth,978668.8125,
005338.pth,978664.8125,
005339.pth,978652.5,
005340.pth,978841.3125,
005341.pth,978817.0,
005342.pth,978821.1875,
005343.pth,978826.0,
005344.pth,978827.375,
005345.pth,978841.1875,
005346.pth,978833.3125,
005347.pth,978821.0,
005348.pth,978819.625,
005349.pth,978819.375,
005350.pth,979005.375,
005351.pth,978970.6875,
005352.pth,978958.6875,
005353.pth,978947.6875,
005354.pth,978954.875,
005355.pth,978955.875,
005356.pth,978952.125,
005357.pth,978962.3125,
005358.pth,978958.375,
005359.pth,978955.625,
005360.pth,978974.1875,
005361.pth,,'Ground truth not found'
005362.pth,,'Ground truth not found'
005363.pth,,'Ground truth not found'
005364.pth,,'Ground truth not found'
005365.pth,,'Ground truth not found'
005366.pth,,'Ground truth not found'
005367.pth,,'Ground truth not found'
005368.pth,,'Ground truth not found'
005369.pth,,'Ground truth not found'
005370.pth,,'Ground truth not found'
005371.pth,,'Ground truth not found'
005372.pth,,'Ground truth not found'
005373.pth,,'Ground truth not found'
005374.pth,,'Ground truth not found'
005375.pth,,'Ground truth not found'
005376.pth,978703.625,
005377.pth,978634.8125,
005378.pth,978614.0,
005379.pth,978587.375,
005380.pth,978655.8125,
005381.pth,978602.625,
005382.pth,978523.3125,
005383.pth,978526.875,
005384.pth,978551.625,
005385.pth,978572.625,
005386.pth,978613.8125,
005387.pth,978665.8125,
005388.pth,978594.625,
005389.pth,978531.8125,
005390.pth,978501.625,
005391.pth,978486.875,
005392.pth,978485.0,
005393.pth,978484.8125,
005394.pth,978492.5,
005395.pth,978718.0,
005396.pth,978649.6875,
005397.pth,978636.875,
005398.pth,978626.1875,
005399.pth,978613.5,
005400.pth,978603.375,
005401.pth,978612.6875,
005402.pth,978643.1875,
005403.pth,978695.875,
005404.pth,978847.5,
005405.pth,978804.6875,
005406.pth,978773.375,
005407.pth,978766.875,
005408.pth,978782.3125,
005409.pth,978807.6875,
005410.pth,978830.0,
005411.pth,978845.0,
005412.pth,978855.125,
005413.pth,978862.125,
005414.pth,979048.375,
005415.pth,979025.8125,
005416.pth,979021.375,
005417.pth,979010.0,
005418.pth,978986.0,
005419.pth,978954.3125,
005420.pth,978921.875,
005421.pth,978897.5,
005422.pth,978892.1875,
005423.pth,978905.6875,
005424.pth,978921.875,
005425.pth,,'Ground truth not found'
005426.pth,,'Ground truth not found'
005427.pth,,'Ground truth not found'
005428.pth,,'Ground truth not found'
005429.pth,,'Ground truth not found'
005430.pth,,'Ground truth not found'
005431.pth,,'Ground truth not found'
005432.pth,,'Ground truth not found'
005433.pth,,'Ground truth not found'
005434.pth,,'Ground truth not found'
005435.pth,,'Ground truth not found'
005436.pth,,'Ground truth not found'
005437.pth,,'Ground truth not found'
005438.pth,,'Ground truth not found'
005439.pth,,'Ground truth not found'
005440.pth,978659.875,
005441.pth,978606.0,
005442.pth,978582.125,
005443.pth,978572.6875,
005444.pth,978627.125,
005445.pth,978642.8125,
005446.pth,978595.0,
005447.pth,978597.5,
005448.pth,978619.625,
005449.pth,978642.0,
005450.pth,978674.6875,
005451.pth,978769.3125,
005452.pth,978741.3125,
005453.pth,978714.8125,
005454.pth,978695.625,
005455.pth,978681.6875,
005456.pth,978670.5,
005457.pth,978673.625,
005458.pth,978706.375,
005459.pth,978802.8125,
005460.pth,978762.3125,
005461.pth,978745.1875,
005462.pth,978741.625,
005463.pth,978751.125,
005464.pth,978763.375,
005465.pth,978780.0,
005466.pth,978799.0,
005467.pth,978815.8125,
005468.pth,978884.875,
005469.pth,978881.375,
005470.pth,978875.375,
005471.pth,978862.6875,
005472.pth,978847.0,
005473.pth,978832.1875,
005474.pth,978822.6875,
005475.pth,978816.125,
005476.pth,978825.8125,
005477.pth,978841.8125,
005478.pth,978917.1875,
005479.pth,978903.125,
005480.pth,978892.8125,
005481.pth,978886.375,
005482.pth,978895.125,
005483.pth,978909.1875,
005484.pth,978922.3125,
005485.pth,978941.125,
005486.pth,978950.8125,
005487.pth,978951.0,
005488.pth,978942.125,
005489.pth,,'Ground truth not found'
005490.pth,,'Ground truth not found'
005491.pth,,'Ground truth not found'
005492.pth,,'Ground truth not found'
005493.pth,,'Ground truth not found'
005494.pth,,'Ground truth not found'
005495.pth,,'Ground truth not found'
005496.pth,,'Ground truth not found'
005497.pth,,'Ground truth not found'
005498.pth,,'Ground truth not found'
005499.pth,,'Ground truth not found'
005500.pth,,'Ground truth not found'
005501.pth,,'Ground truth not found'
005502.pth,,'Ground truth not found'
005503.pth,,'Ground truth not found'
005504.pth,978700.625,
005505.pth,978644.3125,
005506.pth,978616.3125,
005507.pth,978616.6875,
005508.pth,978685.375,
005509.pth,978710.625,
005510.pth,978652.5,
005511.pth,978650.125,
005512.pth,978658.8125,
005513.pth,978692.0,
005514.pth,978732.625,
005515.pth,978827.6875,
005516.pth,978796.0,
005517.pth,978765.0,
005518.pth,978734.625,
005519.pth,978708.0,
005520.pth,978699.1875,
005521.pth,978698.875,
005522.pth,978728.625,
005523.pth,978822.0,
005524.pth,978775.6875,
005525.pth,978761.5,
005526.pth,978762.0,
005527.pth,978768.5,
005528.pth,978786.125,
005529.pth,978810.375,
005530.pth,978833.0,
005531.pth,978855.8125,
005532.pth,978913.5,
005533.pth,978894.875,
005534.pth,978877.1875,
005535.pth,978865.375,
005536.pth,978851.625,
005537.pth,978837.0,
005538.pth,978830.8125,
005539.pth,978829.625,
005540.pth,978840.5,
005541.pth,978864.625,
005542.pth,978967.625,
005543.pth,978934.875,
005544.pth,978913.125,
005545.pth,978901.5,
005546.pth,978898.8125,
005547.pth,978898.125,
005548.pth,978905.125,
005549.pth,978908.875,
005550.pth,978915.625,
005551.pth,978929.0,
005552.pth,978942.875,
005553.pth,,'Ground truth not found'
005554.pth,,'Ground truth not found'
005555.pth,,'Ground truth not found'
005556.pth,,'Ground truth not found'
005557.pth,,'Ground truth not found'
005558.pth,,'Ground truth not found'
005559.pth,,'Ground truth not found'
005560.pth,,'Ground truth not found'
005561.pth,,'Ground truth not found'
005562.pth,,'Ground truth not found'
005563.pth,,'Ground truth not found'
005564.pth,,'Ground truth not found'
005565.pth,,'Ground truth not found'
005566.pth,,'Ground truth not found'
005567.pth,,'Ground truth not found'
005568.pth,978746.3125,
005569.pth,978709.8125,
005570.pth,978689.875,
005571.pth,978667.1875,
005572.pth,978723.8125,
005573.pth,978747.875,
005574.pth,978710.375,
005575.pth,978706.375,
005576.pth,978738.8125,
005577.pth,978774.3125,
005578.pth,978803.375,
005579.pth,978888.375,
005580.pth,978865.5,
005581.pth,978851.8125,
005582.pth,978823.6875,
005583.pth,978795.6875,
005584.pth,978778.375,
005585.pth,978779.5,
005586.pth,978778.875,
005587.pth,978844.6875,
005588.pth,978820.8125,
005589.pth,978823.0,
005590.pth,978824.875,
005591.pth,978841.8125,
005592.pth,978866.625,
005593.pth,978883.0,
005594.pth,978894.6875,
